ACCOMMODATION_CODE,ACCOMMODATION_LATITUDE,ACCOMMODATION_LONGITUDE,ACCOMMODATION_STATUS_CODE,ACCOMMODATION_SUB_STATUS,ACCOMMODATION_LIVE_DATE,ACCOMMODATION_REV_MAN_CHECK,ACCOMMODATION_CONTRACT_CHECK,ACCOMMODATION_CHANNEL,ACCOMMODATION_STATUS_CODE_DESCRIPTION,ACTIVE_LIVE_FLAG,ACCOMMODATION_COMPANY,PROPERTY_COMPANY,ACCOMMODATION_GROUP_CODE,ACCOMMODATION_GROUP,ACCOMMODATION_GROUP_COUNTRY,ACCOMMODATION_GROUP_TYPE,ACCOMMODATION_GROUP_CITY,ACCOMMODATION_GROUP_LANGUAGE,ACCOMMODATION_GROUP_NUMBER_OF_STARS,ACCOMMODATION_QUALITY_CHECK,ACCOMMODATION_COUNTRY_CODE,ACCOMMODATION_COUNTRY,ACCOMMODATION_REGION_CODE,ACCOMMODATION_REGION,ACCOMMODATION_SKI_AREA,ACCOMMODATION_SKI_AREA_COUNTRY,ACCOMMODATION_SKI_AREA_REGION,ACCOMMODATION_PROVINCE,ACCOMMODATION_MUNICIPALITY,ACCOMMODATION_CITY,ACCOMMODATION_ZIPCODE,ACCOMMODATION_ADDRESS,ACCOMMODATION_PRODUCT,REPORTS_TO,SALES_MANAGER,SALES_AGENT,SALES_AGENT_LARS_ID,ORIGINAL_AGENT,ORIGINAL_AGENT_LARS_ID,COMPETITOR_CODE,COMPETITOR,CONTRACT_TYPE,CONTRACT_ID,CONTRACT_DATE,CONTRACT_SIGNED_DT,CONTRACT_ATTACHMENT_DATE,CONTRACT_SIGNED_IP,CONTRACT_TERMINATION_REASON,NOT_INTERESTED_REASON,OPTIONS_ALLOWED,PROPERTY_SERVICES,PROPERTY_SERVICES_CONTRACT_START_DATE,PROPERTY_SERVICES_CONTRACT_END_DATE,ACCOMMODATION_RANK,ACCOMMODATION_RENT_LICENSE,ACCOMMODATION_RENT_LICENSE_REFERENCE,NUM_PLANNINGS,PLANNING_CODES,TO_CODES,TO_NAMES,ACCOMMODATION_CADASTER_TYPE,ACCOMMODATION_CADASTER_ID,ACCOMMODATION_SERVICE,ACCOMMODATION_HOUSE_ERROR,ACCOMMODATION_UPGRADE_STATUS,ACCOMMODATION_TAKEN_OVER_FROM,ACCOMMODATION_TAKEN_OVER_FROM_DATE,ACCOMMODATION_CREATION_DATE,ACCOMMODATION_DDATE,ACCOMMODATION_WDATE,CGT_BELGIUM,ACCOMMODATION_NUMBER_OF_PERSONS,ACCOMMODATION_NUMBER_OF_PETS,ACCOMMODATION_NUMBER_OF_BATHROOMS,ACCOMMODATION_NUMBER_OF_BEDROOMS,ACCOMMODATION_BUILDING_STRUCTURE,ACCOMMODATION_TYPE_NEW,ACCOMMODATION_ALLOTMENT_CODE,INDICATOR_PETS_ALLOWED,ACCOMMODATION_HOMEOWNER_TIPS,ACCOMMODATION_SIZE,ACCOMMODATION_COMBI_PLANNING,HOMEOWNER_CAN_MODIFY_ADDITIONAL_COSTS,LAST_MINUTE_ON_REQUEST_DAYS,ACCOMMODATION_PRICE_EXTENTION,ACCOMMODATION_PRICE_TEMPLATE,ACCOMMODATION_PRICE_METHOD,PRICE_CONTROL_MAXIMUM_PURCHSE_PRICE_DEVIVATION,INCLUDED_WEBSITES,EXCLUDED_WEBSITES,NOT_TO_BOOKINGCOM,NOT_TO_HOMEAWAY,NOT_TO_AIRBNB,OTA_CHECK_AIRBNB,OTA_CHECK_BOOKINGCOM,OTA_CHECK_HOMEAWAY,NUMBER_OF_ERRORS_ON_AIRBNB,NUMBER_OF_ERRORS_ON_BOOKINGCOM,NUMBER_OF_ERRORS_ON_HOMEAWAY,BOOKINGCOM_ID,AIRBNB_ID,HOMEAWAY_ID,EXPEDIA_ID,ACCOMMODATION_TYPE,INDICATOR_DETACHED,ACCOMMODATION_NUMBER_OF_STARS,ACCOMMODATION_NUMBER_OF_COMPLAINTS,ACCOMMODATION_NUMBER_OF_DAMAGES,ACCOMMODATION_NUMBER_OF_SOS,ACCOMMODATION_NUMBER_OF_DEPOSIT,ACCOMMODATION_NUMBER_OF_RELOCATION,ACCOMMODATION_NUMBER_OF_GUESTBOOKS,ACCOMMODATION_REVIEW_SCORE,ACCOMMODATION_NAME,HOMEOWNER_TRAFFIC_LIGHT,ACCOMMODATION_NUMBER_OF_PHOTOS,ACCOMMODATION_PHOTO_CHECK_SCORE,ACCOMMODATION_PHOTO_CONTENT_SCORE,ACCOMMODATION_PHOTO_CHARM_SCORE,ACCOMMODATION_PHOTO_MIX_SCORE,ACCOMMODATION_PHOTO_SPECS_SCORE,ACCOMMODATION_PHOTO_PRINT,ACCOMMODATION_PHOTOGRAPHY_BY,OWNER_LOGIN,OWNER_ID,OWNER_TYPE,OWNER_COMMUNICATION_CODE,OWNER_LANGUAGE_CODE,OWNER_COUNTRY_CODE,OWNER_CITY,OWNER_ZIPCODE,OWNER_AMBASSADOR,OWNER_COMPANY_ID,OWNER_COMPANY_NAME,OWNER_ORIGIN,OWNER_MKT_SOURCE_LEAD,HOMEOWNER_CREATION_DATE,OWNER_LAST_LOGIN_DATE,OWNER_WEBSITE,OWNER_PREFFERRED_PARTNER_PROGRAM,OWNER_PPP_ACCOUNT_MANAGER,OWNER_DND,CARETAKER_ID,CARETAKER_COUNTRY_CODE,CARETAKER_CITY,CARETAKER_ZIPCODE,CARETAKER_COMMUNICATION_CODE,CARETAKER_LANGUAGE_CODE,SAME_PERSON,HOPG
FR-00011-05,43.50064,-0.73427,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,coa,Atlantic Coast,,,,,,Orthez,,,Zuid-Frankrijk,Chantal Hoefnagels,Sophie Gouraud,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,,,Priority rental price contract (FMNE),170203-29,2017-02-03,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,FR-00011-05,,,,,HOS HomeOwner Service,Yes,,,,2017-02-03,,,,12.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,958388.0,Private Homeowner,E,FR,FR,,,,BVAG,,API www.belvilla.xx,,2017-02-03,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00012-21,48.318628,4.109355,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,arf,Champagne-Ardenne,,,,,,Pont-Sainte-Marie,10150,Rue du Maréchal Leclerc 6,Noord-Frankrijk,Lieveke Prinsen,Mark Groen,Lieveke Prinsen,lievekep,Chantal Hoefnagels,chantalhn,,,Priority rental price contract (FMNE),170226-2,2017-11-13,,,,Owner will reside in the home,,Y,N,,,Silver 2,,,1.0,FR-00012-21,,,,,HOS HomeOwner Service,,,,,2017-02-26,2017-11-14,2018-12-31,,4.0,0.0,1.0,2.0,Detached,Cottage,,N,,80.0,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,"2911715,291171502,10475921",,8451714.0,,Cottage,Y,3.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,Casa Lina,Orange,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/264687_lsr_2017110736364777626.jpg,,Nooit,959187.0,Private Homeowner,E,FR,FR,Troyes,10000,,BVAG,,API www.belvilla.xx,,2017-02-26,2018-11-27,,No,,No,,,,,,,homeowner same as caretaker,
FR-00013-13,,,OW,ACTIVE,,NotActioned,NotActioned,,Proposal Refused,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,arde,Ardèche,,,,,,,,,Zuid-Frankrijk,Liselotte Sitvast,Sophie Gouraud,Liselotte Sitvast,liselottes,Liselotte Sitvast,liselottes,,,Priority rental price contract (FMNE),170317-58,2017-03-17,,,,,,Y,N,,,Bronze,,,1.0,FR-00013-13,,,,,HOS HomeOwner Service,Yes,,,,2017-03-17,,,,4.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,959854.0,Private Homeowner,E,NL,NL,,,,BVAG,,API www.topictravel.xx,,2017-03-17,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00013-57,43.11802,5.80143,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,mpr,Provence-Côte d'Azur,,,,,,Sanary-sur-Mer,83110,chemin des Hauts Lançon,Zuid-Frankrijk,Brigitte Bruijnse,Sophie Gouraud,Brigitte Bruijnse,brigitteb,Sales Operations,pmsales,,,Priority rental price contract (FMNE),170328-44,2017-03-28,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,FR-00013-57,,,,,HOS HomeOwner Service,Yes,,,,2017-03-28,,,,11.0,0.0,1.0,5.0,Detached,Villa,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,960113.0,Private Homeowner,E,FR,FR,,,,BVAG,,API www.belvilla.xx,cm-leadpage,2017-03-28,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00013-77,,,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,,,,Zuid-Frankrijk,Pauline de Vos,Sophie Gouraud,Pauline de Vos,paulinedv,Pauline de Vos,paulinedv,,,Exclusive revenue management flexibility (FME),170403-25,2017-04-03,,,,,HO does not react to contact requests,Y,N,,,Gold 2,,,1.0,FR-00013-77,"ON HOLD IVM OYO, GTC verstuurd!",Dalla Verde,,,HOS HomeOwner Service,Yes,,,,2017-04-03,,,,8.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,4,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,960232.0,Private Homeowner,E,FR,FR,,,,BVAG,,Ambassadeursactie,,2017-04-03,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00014-99,44.59191,1.91237,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,mpy,Midi-Pyrénées,,,,,,Boussac,46100,Causse de Bullac,Zuid-Frankrijk,Jacqueline Dubois,Edward Nieland,Jacqueline Dubois,jacquelined,Jacqueline Dubois,jacquelined,,,Priority rental price contract (FMNE),170517-11,2017-05-17,,,,,HO doesnt agree with our availability clause,Y,N,,,Bronze,,,1.0,FR-00014-99,,,,,HOS HomeOwner Service,Yes,,,,2017-05-17,,,,8.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,961305.0,Private Homeowner,E,FR,FR,,,,BVAG,,API www.belvilla.xx,,2017-05-17,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00015-05,45.639148,1.062817,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,limo,Limousin,,,,,,Bussière-Galant,87230,"16, La Renaudi",Zuid-Frankrijk,Pauline de Vos,Sophie Gouraud,Pauline de Vos,paulinedv,Pauline de Vos,paulinedv,,,Priority rental price contract (FMNE),170518-45,2017-06-22,,,,Owner prefers to rent himself/herself,,Y,N,,,Silver 1,,,1.0,FR-00015-05,La Renaudie,La Renaudie,,,HOS HomeOwner Service,,,,,2017-05-18,2017-06-22,2017-07-02,,4.0,0.0,1.0,2.0,Not detached,Cottage,,N,Yes,70.0,no,No,4,Auto,Flat price structure,Night,0.0,BV - TT - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,"2505420,250542002,9637497",,8305807.0,,Cottage,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,La Renaudie,Green,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/280021_lsr_2017061967233366123.jpg,,Nooit,961347.0,Private Homeowner,E,EN,FR,Pageas,87230,,BVAG,,Ambassadeursactie,,2017-05-18,2017-06-30,,No,,No,,,,,,,homeowner same as caretaker,
FR-00016-64,45.00618,5.09068,OW,ACTIVE,,NotActioned,NotActioned,,Proposal Refused,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,drom,Drôme,,,,,,Chatuzange-le-Goubet,26300,,Zuid-Frankrijk,Liselotte Sitvast,Sophie Gouraud,Liselotte Sitvast,liselottes,Liselotte Sitvast,liselottes,,,Priority rental price contract (FMNE),170712-19,2017-07-12,,,,,,Y,N,,,Bronze,,,1.0,FR-00016-64,,,,,HOS HomeOwner Service,Yes,,,,2017-07-12,,,,4.0,0.0,0.0,0.0,Apartment,Apartment,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,962560.0,Private Homeowner,E,FR,FR,,,,BVAG,,API www.belvilla.xx,,2017-07-12,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00016-78,43.50562,6.94098,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,mpr,Provence-Côte d'Azur,,,,,,Théoule-sur-Mer,06590,8 bis Boulevard Eugene Dequay,Zuid-Frankrijk,Brigitte Bruijnse,Sophie Gouraud,Brigitte Bruijnse,brigitteb,Sales Operations,pmsales,,,Priority rental price contract (FMNE),170718-1,2017-07-18,,,,,Does not agree with the terms and conditions,Y,N,,,Bronze,,,1.0,FR-00016-78,,,,,HOS HomeOwner Service,Yes,,,,2017-07-18,,,,10.0,0.0,4.0,5.0,Detached,Villa,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,962691.0,Private Homeowner,E,DE,CH,,,,BVAG,,API www.belvilla.xx,,2017-07-18,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00016-94,45.69229,0.43811,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,coa,Atlantic Coast,,,,,,Saint-Sornin,,,Zuid-Frankrijk,Tim Kunst,Sophie Gouraud,Tim Kunst,timk,Tim Kunst,timk,,,Priority rental price contract (FMNE),170725-7,2017-07-25,,,,,Product not suitable,Y,N,,,Bronze,,,1.0,FR-00016-94,,,,,HOS HomeOwner Service,Yes,,,,2017-07-25,,,,11.0,0.0,0.0,0.0,Detached,Cottage,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Cottage,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,962820.0,Private Homeowner,E,FR,FR,,,,BVAG,,API www.belvilla.xx,,2017-07-25,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00017-20,44.55694,4.7495,OW,ACTIVE,,NotActioned,NotActioned,,Proposal Refused,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,drom,Drôme,,,,,,Montélimar,,,Zuid-Frankrijk,Liselotte Sitvast,Sophie Gouraud,Liselotte Sitvast,liselottes,Liselotte Sitvast,liselottes,,,Priority rental price contract (FMNE),170806-2,2017-08-06,,,,,,Y,N,,,Bronze,,,1.0,FR-00017-20,,,,,HOS HomeOwner Service,Yes,,,,2017-08-06,,,,10.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,963024.0,Private Homeowner,E,NL,BE,,,,BVAG,,API www.belvilla.xx,,2017-08-06,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00018-57,43.62736,6.22354,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,mpr,Provence-Côte d'Azur,,,,,,Aups,,,Zuid-Frankrijk,Chantal de Hoop,,Sales Operations,pmsales,Sales Operations,pmsales,,,Priority rental price contract (FMNE),171018-58,2017-10-18,,,,,Does not agree with the terms and conditions,Y,N,,,Bronze,,,1.0,FR-00018-57,,,,,HOS HomeOwner Service,Yes,,,,2017-10-18,,,,15.0,0.0,0.0,0.0,Detached,Mansion,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Mansion,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,964282.0,Private Homeowner,E,NL,BE,,,,BVAG,,API www.belvilla.xx,,2017-10-18,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00019-100,49.828618,3.995963,O,ACTIVE,,NotActioned,NotActioned,OrganicBD,Proposal,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,,,,,,,,Landouzy-la-Cour,02140,"2, Hameau l'Arbre Joly",Zuid-Frankrijk,Lycke Veenendaal,Jeroen Thijssen,Lycke Veenendaal,lyckev,Jacqueline Laberthonnière,jacquelinel,,,Exclusive revenue management flexibility (FME),221108-90,2023-01-13,,,,,,Y,N,,,Bronze,,,1.0,FR-00019-100,,,,,HOS HomeOwner Service,Yes,,,,2022-11-08,,,,8.0,0.0,1.0,4.0,Detached,Holiday home,,N,,160.0,no,No,2,Auto,Flat price structure,Night,25.0,BV,ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,L'Arbre Joly,Orange,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/438266_lsr_2023011338614168650.jpg,,Nooit,963880.0,Private Homeowner,E,NL,NL,Vianen,4132HS,,BVAG,,API www.belvilla.xx,,2017-09-29,2024-07-13,,Yes,Roman Lavric,No,,,,,,,homeowner same as caretaker,NON
FR-00019-88,43.11418,5.79011,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,mpr,Provence-Côte d'Azur,,,,,,,,,Zuid-Frankrijk,Brigitte Bruijnse,Sophie Gouraud,Brigitte Bruijnse,brigitteb,Sales Operations,pmsales,,,Priority rental price contract (FMNE),171221-20,2017-12-21,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,FR-00019-88,,,,,HOS HomeOwner Service,Yes,,,,2017-12-21,,,,8.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,965347.0,Private Homeowner,E,FR,FR,,,,BVAG,,API www.belvilla.xx,HO_FR_location_exact|google,2017-12-21,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00021-55,44.85527,1.33396,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,dord,Dordogne,,,,,,Calviac-en-Périgord,,,Zuid-Frankrijk,Pauline de Vos,Sophie Gouraud,Pauline de Vos,paulinedv,Pauline de Vos,paulinedv,,,Priority rental price contract (FMNE),180201-27,2018-02-01,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,FR-00021-55,Birch,Birch,,,HOS HomeOwner Service,Yes,,,,2018-02-01,,,,20.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,966286.0,Private Homeowner,E,EN,FR,,,,BVAG,,API www.belvilla.xx,,2018-02-01,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00021-73,43.64152,7.00919,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,mpr,Provence-Côte d'Azur,,,,,,Valbonne,,,Zuid-Frankrijk,Brigitte Bruijnse,Sophie Gouraud,Brigitte Bruijnse,brigitteb,Sales Operations,pmsales,,,Priority rental price contract (FMNE),180205-35,2018-02-05,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,FR-00021-73,,,,,HOS HomeOwner Service,Yes,,,,2018-02-05,,,,10.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,966385.0,Private Homeowner,E,NL,NL,,,,BVAG,,API www.belvilla.xx,,2018-02-05,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00022-25,48.598236,-2.550432,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,bre,Brittany,,,,,,Pleneuf Val andre,,9 Avenue Gustave Tery,Noord-Frankrijk,Daan van Boxtel,Cedric Vanden Berghe,Daan van Boxtel,daanvb,Daan van Boxtel,daanvb,,,Priority rental price contract (FMNE),180212-40,2018-02-12,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,FR-00022-25,,,,,HOS HomeOwner Service,Yes,,,,2018-02-12,,,,9.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,966639.0,Private Homeowner,E,DE,DE,,,,BVAG,,API www.belvilla.xx,cm-leadpage,2018-02-12,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00024-75,45.89414,0.01022,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,coa,Atlantic Coast,,,,,,Aigre,,,Zuid-Frankrijk,Pauline Ben Ali,Sophie Gouraud,Pauline Ben Ali,paulineba,Tim Kunst,timk,,,Priority rental price contract (FMNE),180404-79,2018-04-04,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,FR-00024-75,,,,,HOS HomeOwner Service,Yes,,,,2018-04-04,,,,10.0,0.0,0.0,0.0,Detached,Farmhouse,,N,,,no,No,4,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Farmhouse,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,967982.0,Private Homeowner,E,FR,FR,,,,BVAG,,API www.belvilla.xx,HO_FR_location_mb|google,2018-04-04,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00025-16,42.960769,2.268136,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,lang,Languedoc-Roussillon,,,,,,Luc-sur-Aude,11190,Chemin de Castillou,Zuid-Frankrijk,Saskia Friso,Sophie Gouraud,Saskia Friso,saskiaf,Saskia Friso,saskiaf,,,Priority rental price contract (FMNE),180415-8,2018-04-15,,,,,Too many home owner reservations,Y,N,,,Silver 2,,,1.0,FR-00025-16,,,,,HOS HomeOwner Service,Yes,,,,2018-04-15,,,,6.0,0.0,2.0,3.0,Detached,Villa,,N,,,no,No,3,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Vue ""Van Gogh""",Green,0.0,0.0,,,,,,,Nooit,968226.0,Private Homeowner,E,NL,BE,,,,BVAG,,API www.belvilla.xx,,2018-04-15,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
FR-00025-23,45.242521,1.349771,W,LIVE,,Pass,Pass,OrganicBD,Contract terminated / Cancelled,LIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,FR,France,limo,Limousin,,,,CORREZE,COMMUNAUTÉ D'AGGLOMERATION DU BASSIN DE BRIVE,Saint Cyprien,19130,Palinières,Zuid-Frankrijk,Pauline de Vos,Sophie Gouraud,Pauline de Vos,paulinedv,Pauline de Vos,paulinedv,,,Exclusive revenue management flexibility Lite (FME Lite),180416-19,2023-01-25,,2018-04-17,,Personal reasons,,Y,N,,,Bronze,,,1.0,FR-00025-23,Palinières,Palinières,,,HOS HomeOwner Service,Yes,,,,2018-04-16,2018-04-18,2021-08-11,,4.0,0.0,1.0,2.0,Detached,Holiday home,,N,Yes,80.0,no,No,4,Auto,Flat price structure,Night,25.0,BV - TT - TF - OHMS,ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,"3374858,337485802,11398542",,8693619.0,46359770.0,Holiday home,Y,3.0,0.0,0.0,0.0,0.0,0.0,9.0,8.8,Palinières,Orange,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/291888_lsr_2018041766407209019.jpg,Agent,Nooit,968253.0,Private Homeowner,E,FR,FR,Saint Cyprien,19130,,BVAG,,Anders,,2018-04-16,2018-09-30,,No,,No,,,,,,,homeowner same as caretaker,
