Number,Description,Hash,OriginFile,LoadEpoch,LoadDatetime
6160,"[{'Language': 'NL', 'Description': 'Verhoogd Bed (vanaf 50cm)'}
 {'Language': 'NO', 'Description': 'Forhøyet seng (fra 50cm)'}
 {'Language': 'FR', 'Description': 'Lit surélevé (à partir de 50 cm)'}
 {'Language': 'DE', 'Description': 'Erhöhtes Bett (ab 50cm)'}
 {'Language': 'EN', 'Description': 'raised bed (from 50cm)'}
 {'Language': 'SV', 'Description': 'upphöjd bädd (från 50cm)'}
 {'Language': 'IT', 'Description': 'Elevazione del letto (a partire da 50cm)'}
 {'Language': 'ES', 'Description': 'Cama elevada (a partir de 50 cm)'}
 {'Language': 'DA', 'Description': 'Forhøjet seng (fra 50 cm)'}]",-1242106864430212155,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6170,"[{'Language': 'NL', 'Description': 'Keuken  - doorgang >= 80cm'}
 {'Language': 'NO', 'Description': 'Dørbredde kjøkken > = 80cm\t'}
 {'Language': 'FR', 'Description': 'Cuisine - passage >= 80cm'}
 {'Language': 'DE', 'Description': 'Küche - Durchgang >= 80cm'}
 {'Language': 'EN', 'Description': 'kitchen-passage>= 80cm'}
 {'Language': 'SV', 'Description': 'kök - passage > = 80cm'}
 {'Language': 'IT', 'Description': 'Cucina-passagio >= 80cm'}
 {'Language': 'ES', 'Description': 'Cocina - acceso >= 80cm'}
 {'Language': 'DA', 'Description': 'Dørbredde køkken > = 80 cm'}]",-9132496824793099797,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6190,"[{'Language': 'NL', 'Description': 'Badkamer doorgang >= 80cm'}
 {'Language': 'NO', 'Description': 'Dørbredde badeværelse > = 80cm\t'}
 {'Language': 'FR', 'Description': 'Salle de bain - passage >= 80cm'}
 {'Language': 'DE', 'Description': 'Badezimmer Durchgang >= 80cm'}
 {'Language': 'EN', 'Description': 'bathroom-passage >= 80cm'}
 {'Language': 'SV', 'Description': 'badrum - passage > = 80cm'}
 {'Language': 'IT', 'Description': 'bagno passaggio >=80 cm'}
 {'Language': 'ES', 'Description': 'Cuarto de baño - acceso >= 80cm'}
 {'Language': 'DA', 'Description': 'Dørbredde badeværelse > = 80 cm'}]",1725773781955207032,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6200,"[{'Language': 'NL', 'Description': 'Badkamer doorgang >= 90cm'}
 {'Language': 'NO', 'Description': 'Dørbredde badeværelse > = 90cm\t'}
 {'Language': 'FR', 'Description': 'Salle de bain - passage >= 90 cm'}
 {'Language': 'DE', 'Description': 'Badezimmer Durchgang >= 90cm'}
 {'Language': 'EN', 'Description': 'bathroom-passage >= 90cm'}
 {'Language': 'SV', 'Description': 'badrum - passage > = 90cm'}
 {'Language': 'IT', 'Description': 'bagno passaggio>= 90cm'}
 {'Language': 'ES', 'Description': 'Cuarto de baño - acceso >= 90cm'}
 {'Language': 'DA', 'Description': 'Dørbredde badeværelse > = 90 cm'}]",1354523761616420465,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6210,"[{'Language': 'NL', 'Description': 'Vrije Ruimte onder wastafel >= 70 cm'}
 {'Language': 'NO', 'Description': 'plass under håndvask > = 70 cm'}
 {'Language': 'FR', 'Description': 'Espace libre sous le lavabo >= 70 cm'}
 {'Language': 'DE', 'Description': 'Freiraum unterm Waschbecken >=70 cm'}
 {'Language': 'EN', 'Description': 'free space under washbasin >= 70 cm'}
 {'Language': 'SV', 'Description': 'fritt utrymme under handfat > = 70 cm'}
 {'Language': 'IT', 'Description': 'spazio libero sotto lavandino >= 70 cm'}
 {'Language': 'ES', 'Description': 'Espacio libre debajo del lavabo >=70 cm'}
 {'Language': 'DA', 'Description': 'fri plads under håndvask > = 70 cm'}]",-8526075610466579777,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6220,"[{'Language': 'NL', 'Description': 'Rolstoeltoegankelijke douche'}
 {'Language': 'NO', 'Description': 'dusj tilpasset rullestolbrukere\t'}
 {'Language': 'FR', 'Description': 'Douche accessible en fauteuil roulant'}
 {'Language': 'DE', 'Description': 'Rollstuhlkompatible Dusche'}
 {'Language': 'EN', 'Description': 'wheelchair-accessible shower'}
 {'Language': 'SV', 'Description': 'rullstolsanpassad dusch'}
 {'Language': 'IT', 'Description': 'Doccia accessibile con sedia a rotelle'}
 {'Language': 'ES', 'Description': 'Ducha accesible con silla de ruedas'}
 {'Language': 'DA', 'Description': 'kørestolsegnet bruser'}]",-4576367863581160663,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6230,"[{'Language': 'NL', 'Description': 'Douchezitje of douchestoel'}
 {'Language': 'NO', 'Description': 'Sete eller krakk til bruk i dusj'}
 {'Language': 'FR', 'Description': 'Chaise de douche ou siège de douche'}
 {'Language': 'DE', 'Description': 'Duschsitz oder Duschstuhl'}
 {'Language': 'EN', 'Description': 'Shower seat or stool'}
 {'Language': 'SV', 'Description': 'Duschstol'}
 {'Language': 'IT', 'Description': 'doccia a sedere o sedia  per la doccia'}
 {'Language': 'ES', 'Description': 'Asiento o silla de ducha'}
 {'Language': 'DA', 'Description': 'Brusersæde'}]",5778160129209566728,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6240,"[{'Language': 'NL', 'Description': 'Toiletruimte doorgang >= 80cm'}
 {'Language': 'NO', 'Description': 'Dørbredde til toalett > = 80cm'}
 {'Language': 'FR', 'Description': 'Toilette - passage >= 80 cm'}
 {'Language': 'DE', 'Description': 'Toilette - Durchgang >=80cm'}
 {'Language': 'EN', 'Description': 'toilet space-passage >= 80cm'}
 {'Language': 'SV', 'Description': 'toalett utrymme - passage > = 80cm'}
 {'Language': 'IT', 'Description': 'Spazio della toilet e passaggio>= 80cm'}
 {'Language': 'ES', 'Description': 'Aseo - acceso >= 80cm'}
 {'Language': 'DA', 'Description': 'Dørbredde toilet rum > = 80 cm'}]",-1845596711462038068,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6250,"[{'Language': 'NL', 'Description': 'Beugels bij Toilet'}
 {'Language': 'NO', 'Description': 'Håndtak nær toalett'}
 {'Language': 'FR', 'Description': 'Poignées dans la toilette'}
 {'Language': 'DE', 'Description': 'Haltegriffe an der Toilette'}
 {'Language': 'EN', 'Description': 'Handles near toilet'}
 {'Language': 'SV', 'Description': 'Handtag i närheten av toalett'}
 {'Language': 'IT', 'Description': 'Attrezzature da bagno'}
 {'Language': 'ES', 'Description': 'Asideros en el wc'}
 {'Language': 'DA', 'Description': 'Håndtag i nærheden af toilet'}]",2659126276411016157,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6260,"[{'Language': 'NL', 'Description': 'Verhoogd Toilet (vanaf 47cm)'}
 {'Language': 'NO', 'Description': 'Hevet toalett (fra 47cm)'}
 {'Language': 'FR', 'Description': 'Toilette surélevée (à partir de 47 cm)'}
 {'Language': 'DE', 'Description': 'Erhöhte Toilette (ab 47cm)'}
 {'Language': 'EN', 'Description': 'Raised toilet (from 47cm)'}
 {'Language': 'SV', 'Description': 'Förhöjd toalett (från 47cm)'}
 {'Language': 'IT', 'Description': 'Elevazione toilet (a partire da 47 cm)'}
 {'Language': 'ES', 'Description': 'Wc elevado (a partir de 47cm)'}
 {'Language': 'DA', 'Description': 'Hævet toilet (fra 47 cm)'}]",3333856126346977571,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6270,"[{'Language': 'NL', 'Description': 'Lift toegang  >= 80cm'}
 {'Language': 'NO', 'Description': 'Tilgang til heis > = 80cm'}
 {'Language': 'FR', 'Description': 'Accès ascenseur >= 80 cm'}
 {'Language': 'DE', 'Description': 'Zugang zum Lift  >= 80cm'}
 {'Language': 'EN', 'Description': 'Lift access  >= 80cm'}
 {'Language': 'SV', 'Description': 'Hiss - bredd > = 80cm'}
 {'Language': 'IT', 'Description': 'Entrata ascensore >= 80 cm'}
 {'Language': 'ES', 'Description': 'Acceso al ascensor  >= 80cm'}
 {'Language': 'DA', 'Description': 'Kørestolselevator > = 80 cm'}]",1545546256919999322,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6280,"[{'Language': 'NL', 'Description': 'Lift toegang  >= 90cm'}
 {'Language': 'NO', 'Description': 'Tilgang til heis > = 90cm'}
 {'Language': 'FR', 'Description': 'Accès ascenseur >= 90 cm'}
 {'Language': 'DE', 'Description': 'Zugang zum Lift  >= 90cm'}
 {'Language': 'EN', 'Description': 'Lift access >= 90cm'}
 {'Language': 'SV', 'Description': 'Hiss - bredd > = 90cm'}
 {'Language': 'IT', 'Description': 'Entrata ascensore  >= 90cm'}
 {'Language': 'ES', 'Description': 'Acceso al ascensor  >= 90cm'}
 {'Language': 'DA', 'Description': 'Kørestolselevator > = 90 cm'}]",3635759791375721523,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6290,"[{'Language': 'NL', 'Description': 'Lift diepte >= 120 cm'}
 {'Language': 'NO', 'Description': 'Heisdybde > = 120 cm'}
 {'Language': 'FR', 'Description': ""Profondeur de l'ascenseur >= 120 cm""}
 {'Language': 'DE', 'Description': 'Lift-Tiefe >=120 cm'}
 {'Language': 'EN', 'Description': 'Lift depth >= 120 cm'}
 {'Language': 'SV', 'Description': 'Hiss - djup > = 120 cm'}
 {'Language': 'IT', 'Description': ""Profonditá dell'ascensore>= 120 cm""}
 {'Language': 'ES', 'Description': 'Profundiad del ascensor  >= 120 cm'}
 {'Language': 'DA', 'Description': 'Kørestolselevator dybde > = 120 cm'}]",-3006382262579432656,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6300,"[{'Language': 'NL', 'Description': 'Traplift'}
 {'Language': 'NO', 'Description': 'Trappeheis'}
 {'Language': 'FR', 'Description': ""Monte-personnes d'escalier""}
 {'Language': 'DE', 'Description': 'Treppenlift'}
 {'Language': 'EN', 'Description': 'Stairlift'}
 {'Language': 'SV', 'Description': 'Trapphiss'}
 {'Language': 'IT', 'Description': 'scala ascensore'}
 {'Language': 'ES', 'Description': 'Salvaescaleras'}
 {'Language': 'DA', 'Description': 'Trappeelevator'}]",-7731487639145076550,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6320,"[{'Language': 'NL', 'Description': 'Plateaulift'}
 {'Language': 'NO', 'Description': 'Plattformsheis'}
 {'Language': 'FR', 'Description': 'Monte-plateau'}
 {'Language': 'DE', 'Description': 'Plattformlift'}
 {'Language': 'EN', 'Description': 'Platform lift'}
 {'Language': 'SV', 'Description': 'Plattformshiss'}
 {'Language': 'IT', 'Description': 'Altipiano'}
 {'Language': 'ES', 'Description': 'Plataforma elevadora'}
 {'Language': 'DA', 'Description': 'Platformselevator'}]",7189544310681771903,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6330,"[{'Language': 'NL', 'Description': 'Tillift'}
 {'Language': 'NO', 'Description': 'Heis'}
 {'Language': 'FR', 'Description': 'Lève-personnes'}
 {'Language': 'DE', 'Description': 'Krankenlift'}
 {'Language': 'EN', 'Description': 'Hoist'}
 {'Language': 'SV', 'Description': 'Lyft'}
 {'Language': 'IT', 'Description': 'Sollevatore'}
 {'Language': 'ES', 'Description': 'Grúa'}
 {'Language': 'DA', 'Description': 'Hejs'}]",-2397576564239024398,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6340,"[{'Language': 'NL', 'Description': 'Geen Drempels'}
 {'Language': 'NO', 'Description': 'Ingen dørterskler'}
 {'Language': 'FR', 'Description': 'Aucun seuil'}
 {'Language': 'DE', 'Description': 'Keine Schwellen'}
 {'Language': 'EN', 'Description': 'No thresholds'}
 {'Language': 'SV', 'Description': 'Inga trösklar'}
 {'Language': 'IT', 'Description': 'nessuna soglia'}
 {'Language': 'ES', 'Description': 'Sin umbrales'}
 {'Language': 'DA', 'Description': 'Ingen dørtærskler'}]",-7131298667633589695,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
6350,"[{'Language': 'NL', 'Description': 'street level'}
 {'Language': 'NO', 'Description': 'street level'}
 {'Language': 'FR', 'Description': 'street level'}
 {'Language': 'DE', 'Description': 'Erdgeschoss'}
 {'Language': 'EN', 'Description': 'street level'}
 {'Language': 'SV', 'Description': 'street level'}
 {'Language': 'IT', 'Description': 'street level'}
 {'Language': 'ES', 'Description': 'street level'}
 {'Language': 'DA', 'Description': 'street level'}]",6673952652870449387,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12012,"[{'Language': 'NL', 'Description': 'Weg van alles'}
 {'Language': 'NO', 'Description': 'Avsides beliggende'}
 {'Language': 'FR', 'Description': 'Loin de tout'}
 {'Language': 'DE', 'Description': 'abgelegen'}
 {'Language': 'EN', 'Description': 'Away from it all'}
 {'Language': 'SV', 'Description': 'Avskilt/ensamt läge'}
 {'Language': 'IT', 'Description': 'lontano da tutto'}
 {'Language': 'ES', 'Description': 'lejos de todo'}
 {'Language': 'DA', 'Description': 'Ensomt beliggende'}]",-1162473879583818197,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12014,"[{'Language': 'NL', 'Description': 'Strand'}
 {'Language': 'NO', 'Description': 'Strand'}
 {'Language': 'FR', 'Description': 'Plage'}
 {'Language': 'DE', 'Description': 'Strand'}
 {'Language': 'EN', 'Description': 'Beach'}
 {'Language': 'SV', 'Description': 'Stranden'}
 {'Language': 'IT', 'Description': 'spiaggia'}
 {'Language': 'ES', 'Description': 'playa'}
 {'Language': 'DA', 'Description': 'Strand'}]",7081994151532909512,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12018,"[{'Language': 'NL', 'Description': 'Stedentrip'}
 {'Language': 'NO', 'Description': 'Storbyferie'}
 {'Language': 'FR', 'Description': 'City break'}
 {'Language': 'DE', 'Description': 'Städtetrips'}
 {'Language': 'EN', 'Description': 'City break'}
 {'Language': 'SV', 'Description': 'Storstadssemester'}
 {'Language': 'IT', 'Description': 'giro della città'}
 {'Language': 'ES', 'Description': 'escapada'}
 {'Language': 'DA', 'Description': 'Storbyferie'}]",-7707893383927350806,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12020,"[{'Language': 'NL', 'Description': 'Golf'}
 {'Language': 'NO', 'Description': 'Golf'}
 {'Language': 'FR', 'Description': 'Golf'}
 {'Language': 'DE', 'Description': 'Golf'}
 {'Language': 'EN', 'Description': 'Golf'}
 {'Language': 'SV', 'Description': 'Golf'}
 {'Language': 'IT', 'Description': 'Golf'}
 {'Language': 'ES', 'Description': 'golf'}
 {'Language': 'DA', 'Description': 'Golf'}]",-6676809672209798950,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12022,"[{'Language': 'NL', 'Description': 'Hen night'}
 {'Language': 'NO', 'Description': 'Utdrikningslag'}
 {'Language': 'FR', 'Description': 'Enterrement de vie de jeune fille'}
 {'Language': 'DE', 'Description': 'Junggesellinnenabschied'}
 {'Language': 'EN', 'Description': 'Hen night'}
 {'Language': 'SV', 'Description': 'Möhippa'}
 {'Language': 'IT', 'Description': 'addio al nubilato'}
 {'Language': 'ES', 'Description': 'despedida de soltera'}
 {'Language': 'DA', 'Description': 'Polterabend'}]",-5099073208218432412,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12026,"[{'Language': 'NL', 'Description': 'Romantisch'}
 {'Language': 'NO', 'Description': 'Romantisk'}
 {'Language': 'FR', 'Description': 'Romantique'}
 {'Language': 'DE', 'Description': 'Romantik'}
 {'Language': 'EN', 'Description': 'Romantic'}
 {'Language': 'SV', 'Description': 'Romantiskt'}
 {'Language': 'IT', 'Description': 'romantico'}
 {'Language': 'ES', 'Description': 'romántico'}
 {'Language': 'DA', 'Description': 'Romantisk'}]",4018720829970965052,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12028,"[{'Language': 'NL', 'Description': 'Safari'}
 {'Language': 'NO', 'Description': 'Safari'}
 {'Language': 'FR', 'Description': 'Safari'}
 {'Language': 'DE', 'Description': 'Safari'}
 {'Language': 'EN', 'Description': 'Safari'}
 {'Language': 'SV', 'Description': 'Safari'}
 {'Language': 'IT', 'Description': 'Safari'}
 {'Language': 'ES', 'Description': 'safari'}
 {'Language': 'DA', 'Description': 'Safari'}]",-1258601217097661643,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12030,"[{'Language': 'NL', 'Description': 'Zeilend'}
 {'Language': 'NO', 'Description': 'Seiling\t'}
 {'Language': 'FR', 'Description': 'Voile'}
 {'Language': 'DE', 'Description': 'Segeln'}
 {'Language': 'EN', 'Description': 'Sailing'}
 {'Language': 'SV', 'Description': 'Segling'}
 {'Language': 'IT', 'Description': 'vela'}
 {'Language': 'ES', 'Description': 'vela'}
 {'Language': 'DA', 'Description': 'Sejlads'}]",2234794549151334628,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12032,"[{'Language': 'NL', 'Description': 'Sight-seeing'}
 {'Language': 'NO', 'Description': 'Sight-seeing'}
 {'Language': 'FR', 'Description': 'Sight-seeing'}
 {'Language': 'DE', 'Description': 'Sightseeing'}
 {'Language': 'EN', 'Description': 'Sight-seeing'}
 {'Language': 'SV', 'Description': 'Sight-seeing'}
 {'Language': 'IT', 'Description': 'giro turistico'}
 {'Language': 'ES', 'Description': 'visitar lugares de interés'}
 {'Language': 'DA', 'Description': 'Sight-seeing'}]",3349548665280490560,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12034,"[{'Language': 'NL', 'Description': 'Skiën'}
 {'Language': 'NO', 'Description': 'Ski'}
 {'Language': 'FR', 'Description': 'Ski'}
 {'Language': 'DE', 'Description': 'Skifahren'}
 {'Language': 'EN', 'Description': 'Skiing'}
 {'Language': 'SV', 'Description': 'Skidåkning'}
 {'Language': 'IT', 'Description': 'sciare'}
 {'Language': 'ES', 'Description': 'esquí'}
 {'Language': 'DA', 'Description': 'Ski ferie'}]",-2376546896205686172,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12036,"[{'Language': 'NL', 'Description': 'Spa'}
 {'Language': 'NO', 'Description': 'Spa'}
 {'Language': 'FR', 'Description': 'Spa'}
 {'Language': 'DE', 'Description': 'Spa'}
 {'Language': 'EN', 'Description': 'Spa'}
 {'Language': 'SV', 'Description': 'Spa'}
 {'Language': 'IT', 'Description': 'Spa'}
 {'Language': 'ES', 'Description': 'spa'}
 {'Language': 'DA', 'Description': 'Spa'}]",-7725572145508961432,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12038,"[{'Language': 'NL', 'Description': 'Hert nacht'}
 {'Language': 'NO', 'Description': 'Utdrikningslag'}
 {'Language': 'FR', 'Description': 'Enterrement de vie de garcon'}
 {'Language': 'DE', 'Description': 'Junggesellenabschied'}
 {'Language': 'EN', 'Description': 'Stag night'}
 {'Language': 'SV', 'Description': 'Svensexan'}
 {'Language': 'IT', 'Description': 'addio al celibato'}
 {'Language': 'ES', 'Description': 'despedida de soltero'}
 {'Language': 'DA', 'Description': 'Polterabend'}]",6759519425308846586,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12040,"[{'Language': 'NL', 'Description': 'Surfing'}
 {'Language': 'NO', 'Description': 'Surfing'}
 {'Language': 'FR', 'Description': 'Surf'}
 {'Language': 'DE', 'Description': 'Surfen'}
 {'Language': 'EN', 'Description': 'Surfing'}
 {'Language': 'SV', 'Description': 'Surfing'}
 {'Language': 'IT', 'Description': 'Surfing'}
 {'Language': 'ES', 'Description': 'surf'}
 {'Language': 'DA', 'Description': 'Surfing'}]",-1242468435713457900,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
12046,"[{'Language': 'NL', 'Description': 'Winterzon'}
 {'Language': 'NO', 'Description': 'Vintersol'}
 {'Language': 'FR', 'Description': ""Soleil d'hiver""}
 {'Language': 'DE', 'Description': 'Wintersonne'}
 {'Language': 'EN', 'Description': 'Winter sun'}
 {'Language': 'SV', 'Description': 'Vintersol'}
 {'Language': 'IT', 'Description': ""Sole d'inverno""}
 {'Language': 'ES', 'Description': 'Sol de invierno'}
 {'Language': 'DA', 'Description': 'Vintersol'}]",8684793073865949351,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
