PropertyCode,Country,RegionCode,AccoType,Product,CreationDate,DDate,WDate,PlaceId,SubPlaceId,PriceMethod,PriceExtention,PriceTemplate,Sales,SalesLARSId,ReportsTo,ReportsToLARSId,Service,ServiceLARSId,OriginalUser,OriginalUserLARSId,Status,Homeowner,Caretaker,ContractType,SalesManager,CombiPlanning,Latitude,Longitude,TakenOverFrom,TakenOverFromDate,Rank,Zipcode,City,Company,Flex,MiniStay,FlexMini,Hash,OriginFile,LoadEpoch,LoadDatetime
ES-00151-33,ES,,,Spanje,2025-10-24,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081516,1081516,Exclusive revenue management flexibility (FME),Elise Renaud,no,38.032808,-0.65877,,,Gold 2,,,BVAG,,,,-1480305784232848665,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-07440-149,ES,,,Spanje,2025-10-27,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081517,1081517,Exclusive revenue management flexibility (FME),Elise Renaud,no,39.735528,3.04721,,,Gold 2,07440,"Muro, Islas Baleares",BVAG,,,,-4448484595255177938,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-07440-86,ES,,,Spanje,2025-10-27,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081517,1081517,Exclusive revenue management flexibility (FME),Elise Renaud,no,39.700682,2.835683,,,Gold 2,07440,"Muro, Islas Baleares",BVAG,,,,-2472414638656900249,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-07460-138,ES,,,Spanje,2025-04-10,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1077956,1077956,Exclusive revenue management flexibility (FME),Elise Renaud,no,39.893868,3.035827,,,Gold 2,07460,Pollensa,BVAG,,,,-658052131638495949,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-07760-36,ES,,,Spanje,2025-10-27,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081517,1081517,Exclusive revenue management flexibility (FME),Elise Renaud,no,40.003627,3.814266,,,Gold 2,07760,Ciutadella de Menorca,BVAG,,,,-2754125104682301042,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29604-116,ES,,,Spanje,2025-10-23,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081503,1081503,On request rental price contract (FMNE),Elise Renaud,no,36.414669,-5.225154,,,Bronze,29604,Marbella (dpt Malaga - Espagne),BVAG,,,,7966841946059899511,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29604-125,ES,,,Spanje,2025-10-23,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081503,1081503,On request rental price contract (FMNE),Elise Renaud,no,36.414669,-5.225154,,,Bronze,29604,Marbella (dpt Malaga - Espagne),BVAG,,,,7172091938780763543,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29670-23,ES,,,Spanje,2025-08-04,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1078713,1078713,Exclusive revenue management flexibility (FME),Elise Renaud,no,36.475673,-4.989278,,,Gold 2,29670,San Pedro de Alcántara,BVAG,,,,437712049829661542,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29740-61,ES,,,Spanje,2026-01-22,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1081879,1081879,Exclusive revenue management flexibility (FME),Elise Renaud,no,36.737126,-4.096627,,,Gold 2,29740,Torre del Mar,BVAG,,,,1463731346965513442,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29740-70,ES,,,Spanje,2026-01-22,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1081879,1081879,Exclusive revenue management flexibility (FME),Elise Renaud,no,36.734239,-4.098003,,,Gold 2,29740,Torre del Mar,BVAG,,,,4564428198764112456,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-32005-03,ES,ast,,Spanje,2024-12-16,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1076627,1076627,Exclusive revenue management flexibility (FME),Elise Renaud,no,42.332655,-7.865866,,,Gold 2,32005,Ourense,BVAG,,,,-1164292519542190873,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-35007-59,ES,,,Spanje,2025-10-15,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1078019,1078019,Exclusive revenue management flexibility (FME),Elise Renaud,no,28.13822,-15.43314,,,Gold 2,35007,Las Palmas de Gran Canaria,BVAG,,,,-6780232106301767211,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-46529-12,ES,,,Spanje,2025-10-24,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081508,1081508,Exclusive revenue management flexibility (FME),Elise Renaud,no,39.674882,-0.212989,,,Gold 2,46529,Canet D'En Berenguer,BVAG,,,,-1040936214711919240,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-46529-21,ES,,,Spanje,2025-10-27,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081517,1081517,Exclusive revenue management flexibility (FME),Elise Renaud,no,39.685581,-0.208719,,,Gold 2,46529,Canet D'En Berenguer,BVAG,,,,137458541433156030,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0019-34,PT,,,Portugal,2025-01-20,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1077124,1077124,On request rental price contract (FMNE),Elise Renaud,no,37.095894,-8.309708,,,Bronze,,,BVAG,,,,4575395599135190096,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0019-43,PT,,,Portugal,2025-01-20,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1077124,1077124,On request rental price contract (FMNE),Elise Renaud,no,37.089991,-8.266346,,,Bronze,,,BVAG,,,,-1589671825540170661,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0019-61,PT,,,Portugal,2025-01-20,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1077124,1077124,On request rental price contract (FMNE),Elise Renaud,no,37.091223,-8.228676,,,Bronze,,,BVAG,,,,6405031921602224815,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0019-70,PT,,,Portugal,2025-01-20,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1077124,1077124,On request rental price contract (FMNE),Elise Renaud,no,37.087446,-8.254452,,,Bronze,,,BVAG,,,,-7184398877626208256,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0024-74,PT,,,Portugal,2025-10-23,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081486,1081486,On request rental price contract (FMNE),Elise Renaud,no,37.081375,-8.275042,,,Bronze,,,BVAG,,,,-7514180428384909716,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0024-83,PT,,,Portugal,2025-10-23,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081486,1081486,On request rental price contract (FMNE),Elise Renaud,no,37.091006,-8.287247,,,Bronze,,,BVAG,,,,2260872362792031674,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0025-19,PT,,,Portugal,2025-10-23,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081486,1081486,On request rental price contract (FMNE),Elise Renaud,no,37.085247,-8.259023,,,Bronze,,,BVAG,,,,8225850560670297049,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0025-28,PT,,,Portugal,2025-10-23,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081486,1081486,On request rental price contract (FMNE),Elise Renaud,no,37.081415,-8.304754,,,Bronze,,,BVAG,,,,-5260218267971501811,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0025-55,PT,,,Portugal,2025-10-23,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081503,1081503,On request rental price contract (FMNE),Elise Renaud,no,38.711961,-9.132145,,,Bronze,4300-096,Porto,BVAG,,,,2898302147216074612,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0027-17,PT,,,Portugal,2025-10-24,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081516,1081516,Exclusive revenue management flexibility (FME),Elise Renaud,no,37.025319,-7.843846,,,Gold 2,8700-437,Olhão,BVAG,,,,8168426372873651421,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0027-35,PT,,,Portugal,2025-10-24,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081516,1081516,Exclusive revenue management flexibility (FME),Elise Renaud,no,37.077077,-8.774734,,,Gold 2,8600-191,Burgau,BVAG,,,,8407912600801361848,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0027-53,PT,,,Portugal,2025-10-24,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081516,1081516,Exclusive revenue management flexibility (FME),Elise Renaud,no,37.10573,-8.36374,,,Gold 2,8365-149,Armacao de Pera,BVAG,,,,3448311086820905506,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0027-62,PT,,,Portugal,2025-10-24,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081516,1081516,Exclusive revenue management flexibility (FME),Elise Renaud,no,37.312937,-8.852288,,,Gold 2,8670-156,Aljezur,BVAG,,,,3069702267444956376,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0027-80,PT,,,Portugal,2025-10-24,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1081516,1081516,Exclusive revenue management flexibility (FME),Elise Renaud,no,37.095251,-8.707896,,,Gold 2,8600-281,Lagos,BVAG,,,,-4312193723291308275,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0028-25,PT,,,Portugal,2025-11-12,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1081884,1081884,Exclusive revenue management flexibility (FME),Elise Renaud,no,41.155613,-8.630216,,,Gold 2,4150-368,Oporto,BVAG,,,,2526333921328553228,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0028-34,PT,,,Portugal,2025-11-12,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1081884,1081884,Exclusive revenue management flexibility (FME),Elise Renaud,no,41.155613,-8.630216,,,Gold 2,4150-368,Oporto,BVAG,,,,-2027091808325141734,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0029-15,PT,,,Portugal,2026-01-16,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1077618,1077618,Exclusive revenue management flexibility (FME),Elise Renaud,no,41.144079,-8.612081,,,Gold 2,405594,Oporto,BVAG,,,,3644678145531230427,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PT-0029-24,PT,,,Portugal,2026-01-17,,,,,LOS,Auto,Flat Price Structure,Elise Renaud,eliser,Elise Renaud,eliser,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,L,1081679,1081679,Exclusive revenue management flexibility (FME),Elise Renaud,no,37.207342,-8.588781,,,Bronze,8500-157,Portimão,TUI,,,,-8062439058794161479,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-00018-12,DE,osts,,Duitsland,2017-07-07,,,14199.0,,LOS,Auto,Flat Price Structure,Ellen Geven,elleng,Ellen Geven,elleng,HOS HomeOwner Service,CommSupport,Ellen Geven,elleng,NI,F388,F388,Priority rental price contract (FMNE),,no,53.98454,11.21349,TMO,2017-06-27,Bronze,23946,Boltenhagen (Ostseebad),TMO,,,,3324925075355713298,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-0025-07,BE,luik,,Ardennen,2020-10-05,2020-10-31,2021-12-14,566.0,,LOS,Auto,Flat Price Structure,Els Ghys,elsg,Mark Groen,markg,HOS HomeOwner Service,CommSupport,Pierre Deuxant,pierred,W,982593,982593,Priority rental price contract (FMNE),Martine Beiten,no,50.379248,5.850046,,,Bronze,4980,Trois-Ponts,BVAG,,,,8495567360562931384,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-2300-09,BE,antw,,Vlaanderen/ Belg. kust,2022-08-17,,,12321.0,,LOS,Auto,Flat Price Structure,Els Ghys,elsg,Mark Groen,markg,HOS HomeOwner Service,CommSupport,Karl Vannerem,karlv,NI,1060782,1060782,Exclusive revenue management flexibility (FME),Martine Beiten,no,51.351746,4.939777,,,Bronze,2300,Turnhout,BVAG,,,,-7907623979571128037,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-8370-75,BE,wvld,,Vlaanderen/ Belg. kust,2022-10-05,,,,,LOS,Auto,Flat Price Structure,Els Ghys,elsg,Mark Groen,markg,HOS HomeOwner Service,CommSupport,Els Ghys,elsg,NI,1062539,1062539,Exclusive revenue management flexibility (FME),Martine Beiten,no,51.315484,3.135575,,,Bronze,8370,Blankenberge,BVAG,,,,3384105797017540612,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-0055-98,NL,gron,,Nederland,2023-08-27,,,,,LOS,Auto,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,P,1068190,1068190,Exclusive revenue management flexibility (FME),Martine Beiten,no,53.405366,6.212048,,,Gold 2,,Lauwersoog,BVAG,,,,-4504703497690714289,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-1796-211,NL,wad,,Nederland,2025-10-07,2025-10-22,,6173.0,,LOS,Interface+Booking,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,D,1081403,1081403,API connection contract,Martine Beiten,no,53.097375,4.769385,,,Bronze,1796MX,De Koog,BVAG,,,,4087131818894763379,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-1796-220,NL,wad,,Nederland,2025-10-07,2025-10-22,,6173.0,,LOS,Interface+Booking,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,D,1081403,1081403,API connection contract,Martine Beiten,no,53.097581,4.768942,,,Bronze,1796MX,De Koog,BVAG,,,,2048469075462546554,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-1796-301,NL,wad,,Nederland,2025-10-23,2025-10-27,,6173.0,,LOS,Interface+Booking,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,D,1081403,1081403,API connection contract,Martine Beiten,no,53.101211,4.760085,,,Bronze,1796AA,De Koog,BVAG,,,,8995976399594178044,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-7755-03,NL,dren,,Nederland,2023-02-01,2023-02-16,,17416.0,,LOS,Interface+Booking,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,D,1058408,1058408,API connection contract,Martine Beiten,no,52.699747,6.806981,,,Bronze,7755NN,Dalerveen,BVAG,,,,-6852621796628277480,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-7755-12,NL,frie,,Nederland,2022-06-21,2022-06-24,,17416.0,,LOS,Interface+Booking,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,D,1058408,1058408,API connection contract,Martine Beiten,no,52.699747,6.806981,,,Bronze,7755NN,Dalerveen,BVAG,,,,6852400011095374194,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-8521-29,NL,frie,,Nederland,2025-06-14,2025-06-23,,20630.0,,LOS,Interface+Booking,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,D,904416,904416,API connection contract,Martine Beiten,no,52.938321,5.750055,,,Bronze,8521NE,Sint Nicolaasga,BVAG,,,,1877974247350466667,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-8561-16,NL,frie,,Nederland,2022-06-08,2022-06-20,,5341.0,,LOS,Auto,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,D,1049920,1049920,Priority rental price contract (FMNE),Martine Beiten,no,52.903376,5.59823,,,Bronze,8561BJ,Balk,BVAG,,,,-4595370159780936452,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9161-82,NL,wad,,Nederland,2023-01-23,2023-01-24,,5255.0,,LOS,Interface+Booking,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,DP,1063955,1063955,API connection contract,Martine Beiten,no,53.450373,5.645828,,,Bronze,0054CZ,Hollum,BVAG,,,,159209932434933099,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9264-033,NL,frie,,Nederland,2024-01-28,2024-02-06,,5791.0,,LOS,Interface+Booking,Flat Price Structure,Elske Kinderman,elskek,Elske Kinderman,elskek,HOS HomeOwner Service,CommSupport,Elske Kinderman,elskek,D,1064707,1064707,API connection contract,Martine Beiten,no,53.129743,5.950208,,,Bronze,9264TP,Earnewald,BVAG,,,,-604014473765444815,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-9462-06,NL,dren,,Nederland,2020-04-24,,,14625.0,,LOS,Auto,Flat Price Structure,Elvira Lammers,elviral,Elvira Lammers,elviral,HOS HomeOwner Service,CommSupport,Maarten Pennings,maartenp,L,1036623,1036623,Exclusive revenue management flexibility (FME),,no,52.971744,6.805896,,,Bronze,9462TT,Gasselte,BVAG,,,,-6834136810973576345,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
PL-00000-18,PL,mas,,Polen,2016-11-17,,,,,LOS,Auto,Flat Price Structure,Elzbieta Kropidłowska,elzbietak,Elzbieta Kropidłowska,elzbietak,HOS HomeOwner Service,CommSupport,Mark Helderman,markh,NI,956296,956296,Priority rental price contract (FMNE),Dominique Noël,no,52.22968,21.01223,,,Bronze,,Warszawa,BVAG,,,,-8927986080909777979,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-00020-28,DE,,,Duitsland,2017-08-24,,,,,LOS,Auto,Flat Price Structure,Eric Kamieth,erikka,Eric Kamieth,erikka,HOS HomeOwner Service,CommSupport,Eric Kamieth,erikka,NI,F282,F282,Priority rental price contract (FMNE),,no,,,,,Bronze,,,TMO,,,,-8908282742407748511,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6929-31,BE,luxm,,Ardennen,2011-09-06,2011-09-27,2014-04-15,587.0,458.0,LOS,Auto,Flat Price Structure,Esma Akturk,esma,Sylvia van der Sluijs,sylviavdsl,HOS HomeOwner Service,CommSupport,Tine Blondeel,tineb,W,924273,924273,Exclusive revenue management flexibility (FME),Sylvia van der Sluijs,no,49.98084,5.085594,,,Gold 2,6929,Porcheresse,BVAG,,,,-4307371305194958259,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29780-199,ES,cds,,Spanje,2025-04-10,2025-05-31,,3254.0,,LOS,Auto,Flat Price Structure,Eva Garcia,evag,Eva Garcia,evag,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1077953,1077953,Priority rental price contract (FMNE),Elise Renaud,no,36.761987,-3.86881,,,Bronze,29780,Nerja,BVAG,,,,-607521564380978934,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29780-201,ES,cds,,Spanje,2025-04-10,2025-05-31,,3254.0,,LOS,Auto,Flat Price Structure,Eva Garcia,evag,Eva Garcia,evag,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1077953,1077953,Priority rental price contract (FMNE),Elise Renaud,no,36.742539,-3.880201,,,Bronze,29780,Nerja,BVAG,,,,2023628493274267456,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29780-289,ES,cds,,Spanje,2025-04-10,2025-05-31,,3254.0,,LOS,Auto,Flat Price Structure,Eva Garcia,evag,Eva Garcia,evag,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1077953,1077953,Priority rental price contract (FMNE),Elise Renaud,no,36.75887,-3.867281,,,Bronze,29780,Nerja,BVAG,,,,-4999656546903685370,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
ES-29780-300,ES,cds,,Spanje,2025-04-10,2025-05-31,,3254.0,,LOS,Auto,Flat Price Structure,Eva Garcia,evag,Eva Garcia,evag,HOS HomeOwner Service,CommSupport,Elise Renaud,eliser,D,1077953,1077953,Priority rental price contract (FMNE),Elise Renaud,no,36.74461,-3.906125,,,Bronze,29780,Nerja,BVAG,,,,-5626598460263268126,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CW-00000-47,CW,,,Curacao,2017-04-06,,,,,LOS,Auto,Flat Price Structure,Fanny Timmerman,fannyt,Fanny Timmerman,fannyt,HOS HomeOwner Service,CommSupport,Sales Operations,pmsales,NI,960324,960324,Priority rental price contract (FMNE),Mark Groen,no,,,,,Bronze,,,BVAG,,,,6752498951964479818,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
CW-00001-55,NL,,,Nederland,2025-01-15,,,,,LOS,Interface+Booking,Flat Price Structure,Fanny Timmerman,fannyt,Fanny Timmerman,fannyt,HOS HomeOwner Service,CommSupport,Fanny Timmerman,fannyt,L,1077097,1077097,API connection contract,Mark Groen,no,12.0954,-68.851799,,,Bronze,,Zuna,BVAG,,,,7954431975962146121,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
